,public,name,url
1114,True,gtfuhr/CUDA_Programming,https://api.github.com/repos/gtfuhr/CUDA_Programming
1115,True,pancudaniel7/learning-react,https://api.github.com/repos/pancudaniel7/learning-react
1116,True,Svechnikov/ffmpeg-cuda-deinterlace-problems,https://api.github.com/repos/Svechnikov/ffmpeg-cuda-deinterlace-problems
1117,True,philiplassen/BFAST_CUDA,https://api.github.com/repos/philiplassen/BFAST_CUDA
1118,True,decodecudabinary/Decoding-CUDA-Binary,https://api.github.com/repos/decodecudabinary/Decoding-CUDA-Binary
1119,True,BienTrinh/dlib-gpu-cuda7.5-alpine,https://api.github.com/repos/BienTrinh/dlib-gpu-cuda7.5-alpine
1121,True,barracudanetworks/php-ews,https://api.github.com/repos/barracudanetworks/php-ews
1122,True,benjaminsaljooghi/cuda-remote-template,https://api.github.com/repos/benjaminsaljooghi/cuda-remote-template
1123,True,weirdev/concurrentgraph-cuda,https://api.github.com/repos/weirdev/concurrentgraph-cuda
1127,True,taylornelms15/Project3-CUDA-Path-Tracer,https://api.github.com/repos/taylornelms15/Project3-CUDA-Path-Tracer
1129,True,barracuda7/android_device_xiaomi_clover,https://api.github.com/repos/barracuda7/android_device_xiaomi_clover
1130,True,kobrica/CUDADemos,https://api.github.com/repos/kobrica/CUDADemos
1131,True,Kazuyo00/CUDA_CGH,https://api.github.com/repos/Kazuyo00/CUDA_CGH
1134,True,aakashkardam/CUDA,https://api.github.com/repos/aakashkardam/CUDA
1136,True,Lait-au-Cafe/cuda_sample,https://api.github.com/repos/Lait-au-Cafe/cuda_sample
1137,True,mdimran300028/cuda,https://api.github.com/repos/mdimran300028/cuda
1140,True,RGNC/tspcudasat,https://api.github.com/repos/RGNC/tspcudasat
1141,True,braincorp/cuda-api-wrappers,https://api.github.com/repos/braincorp/cuda-api-wrappers
1145,True,cflinto/ter-bdd-cuda,https://api.github.com/repos/cflinto/ter-bdd-cuda
1146,True,7khalil/FFT-with-CUDA,https://api.github.com/repos/7khalil/FFT-with-CUDA
1148,True,Vacuda/HalloweenHackAThon,https://api.github.com/repos/Vacuda/HalloweenHackAThon
1149,True,Artem3213212/cuda_csv_hilite,https://api.github.com/repos/Artem3213212/cuda_csv_hilite
1150,True,bafu/cv2cuda,https://api.github.com/repos/bafu/cv2cuda
1151,True,rdisipio/cudaTemplateTopTagger,https://api.github.com/repos/rdisipio/cudaTemplateTopTagger
1152,True,hongfeizsy/cuda_prac_201907,https://api.github.com/repos/hongfeizsy/cuda_prac_201907
1155,True,fritsche/CUDA-final-project,https://api.github.com/repos/fritsche/CUDA-final-project
1158,True,jcuda/jcufft,https://api.github.com/repos/jcuda/jcufft
1161,True,shenjiangqiu/CUDA_HOMEWORK,https://api.github.com/repos/shenjiangqiu/CUDA_HOMEWORK
1165,True,medvosa/cuda_snippet_panel,https://api.github.com/repos/medvosa/cuda_snippet_panel
1168,True,matter-labs/belle_cuda,https://api.github.com/repos/matter-labs/belle_cuda
1169,True,humberthardy/docker-torchR7-cuda10,https://api.github.com/repos/humberthardy/docker-torchR7-cuda10
1171,True,Ojdana11/CUDA--gaussioan-elimination,https://api.github.com/repos/Ojdana11/CUDA--gaussioan-elimination
1172,True,nnguyen-cuda/jasmine-slack-reporter,https://api.github.com/repos/nnguyen-cuda/jasmine-slack-reporter
1173,True,cicdteam/python-cuda,https://api.github.com/repos/cicdteam/python-cuda
1174,True,jmbr/cl-cuda,https://api.github.com/repos/jmbr/cl-cuda
1179,True,roche-k/boyer-moore-aho-corasick-in-cuda,https://api.github.com/repos/roche-k/boyer-moore-aho-corasick-in-cuda
1184,True,sihanfei/cuda_study,https://api.github.com/repos/sihanfei/cuda_study
1185,True,Kowalikov/CUDA-C-Tutorial,https://api.github.com/repos/Kowalikov/CUDA-C-Tutorial
1186,True,zhoujianxing123/katago-1.2CUDA,https://api.github.com/repos/zhoujianxing123/katago-1.2CUDA
1187,True,diwko/gauss-elimination-cuda,https://api.github.com/repos/diwko/gauss-elimination-cuda
1188,True,micheleantonazzi/cuda_door_recognizer,https://api.github.com/repos/micheleantonazzi/cuda_door_recognizer
1191,True,usegalaxy-eu/ansible-cuda,https://api.github.com/repos/usegalaxy-eu/ansible-cuda
1192,True,heat1q/cuda-ldpc,https://api.github.com/repos/heat1q/cuda-ldpc
1193,True,Gaiger/separable_convolution_cuda,https://api.github.com/repos/Gaiger/separable_convolution_cuda
1197,True,wonghang/scikit-cuda,https://api.github.com/repos/wonghang/scikit-cuda
1198,True,qinhaihong-red/cuda-cpp-mix,https://api.github.com/repos/qinhaihong-red/cuda-cpp-mix
1199,True,kpiotrowski/ZZKG_cuda,https://api.github.com/repos/kpiotrowski/ZZKG_cuda
1200,True,Wayne-Mai/meanshift_segmentation_based_on_CUDA,https://api.github.com/repos/Wayne-Mai/meanshift_segmentation_based_on_CUDA
1201,True,andreyhristov/cuda-10-tensorflow-1.10,https://api.github.com/repos/andreyhristov/cuda-10-tensorflow-1.10
1203,True,paneda1998/fft-with-cuda,https://api.github.com/repos/paneda1998/fft-with-cuda
1204,True,voxel-tracer/raytracinginoneweekendincuda,https://api.github.com/repos/voxel-tracer/raytracinginoneweekendincuda
1210,True,OlegKonings/CUDA_Floyd_Warshall_,https://api.github.com/repos/OlegKonings/CUDA_Floyd_Warshall_
1211,True,stalteri/cuda,https://api.github.com/repos/stalteri/cuda
1213,True,navdeeprana/cudaFiniteDifferences,https://api.github.com/repos/navdeeprana/cudaFiniteDifferences
1216,True,cudagroup14/Lab-Report-1,https://api.github.com/repos/cudagroup14/Lab-Report-1
1217,True,rafaelfschmid/wrappercuda,https://api.github.com/repos/rafaelfschmid/wrappercuda
1218,True,cudacoder/dotfiles,https://api.github.com/repos/cudacoder/dotfiles
1219,True,littlebearsama/CUDA-notes,https://api.github.com/repos/littlebearsama/CUDA-notes
1223,True,x-and-ai/jupyterhub-cuda,https://api.github.com/repos/x-and-ai/jupyterhub-cuda
1225,True,shekhar349/pdclabcuda,https://api.github.com/repos/shekhar349/pdclabcuda
1226,True,MohsennnMolaei/IsomapCUDA,https://api.github.com/repos/MohsennnMolaei/IsomapCUDA
1228,True,barracuda7/android_packages_apps_Dialer,https://api.github.com/repos/barracuda7/android_packages_apps_Dialer
1229,True,RussellLi87/ComputeParallelismOnCUDA,https://api.github.com/repos/RussellLi87/ComputeParallelismOnCUDA
1236,True,Saint-forWisdom/CUDA_ParallelPragram,https://api.github.com/repos/Saint-forWisdom/CUDA_ParallelPragram
1238,True,unlimblue/KNN_CUDA,https://api.github.com/repos/unlimblue/KNN_CUDA
1239,True,ComputationalRadiationPhysics/cuda_memtest,https://api.github.com/repos/ComputationalRadiationPhysics/cuda_memtest
1240,True,packetech/baracuda,https://api.github.com/repos/packetech/baracuda
1241,True,weichaoyao/cuda92_U16,https://api.github.com/repos/weichaoyao/cuda92_U16
1242,True,romulus0914/CNN_VGG19_CUDA,https://api.github.com/repos/romulus0914/CNN_VGG19_CUDA
1243,True,tevdoradze/cuda_computing,https://api.github.com/repos/tevdoradze/cuda_computing
1244,True,D4rracuda/LinkBridgeApk,https://api.github.com/repos/D4rracuda/LinkBridgeApk
1246,True,WaikeiChan/Project3-CUDA-Path-Tracer,https://api.github.com/repos/WaikeiChan/Project3-CUDA-Path-Tracer
1247,True,mantasp/barracuda-burst-release,https://api.github.com/repos/mantasp/barracuda-burst-release
1248,True,zenoss/ZenPacks.PBnJSolutions.Barracuda.Watcher,https://api.github.com/repos/zenoss/ZenPacks.PBnJSolutions.Barracuda.Watcher
1251,True,konnase/cuda-samples,https://api.github.com/repos/konnase/cuda-samples
1253,True,izham-sugita/python-call-cuda_opencl,https://api.github.com/repos/izham-sugita/python-call-cuda_opencl
1255,True,grosa1/microsat-cuda,https://api.github.com/repos/grosa1/microsat-cuda
1256,True,disDeal/cuda-practice,https://api.github.com/repos/disDeal/cuda-practice
1257,True,bestperformancevn/cudaminer-2017-04-16-windows,https://api.github.com/repos/bestperformancevn/cudaminer-2017-04-16-windows
1260,True,zhouxf53/ubuntu14_cuda,https://api.github.com/repos/zhouxf53/ubuntu14_cuda
1262,True,LuxunHuang/Ubuntu-xrdp-cuda,https://api.github.com/repos/LuxunHuang/Ubuntu-xrdp-cuda
1263,True,FluoressEnt/Fluid-Dynamics-Simulation-CUDA-Shared-Memory,https://api.github.com/repos/FluoressEnt/Fluid-Dynamics-Simulation-CUDA-Shared-Memory
1265,True,htm-community/htm.cuda,https://api.github.com/repos/htm-community/htm.cuda
1266,True,vkrGitHub/CUDA-util,https://api.github.com/repos/vkrGitHub/CUDA-util
1267,True,matszpk/enigma-cuda,https://api.github.com/repos/matszpk/enigma-cuda
1269,True,SwierczewskiTomasz/NxM-Body-Problem-CUDA,https://api.github.com/repos/SwierczewskiTomasz/NxM-Body-Problem-CUDA
1273,True,andersy005/cudatoolkit-dev-feedstock,https://api.github.com/repos/andersy005/cudatoolkit-dev-feedstock
1274,True,ColdZoo/cudaDB,https://api.github.com/repos/ColdZoo/cudaDB
1275,True,LevidRodriguez/StitchingOpenCVCUDA,https://api.github.com/repos/LevidRodriguez/StitchingOpenCVCUDA
1276,True,TeodorKawecki/CUDA-morphological-operations,https://api.github.com/repos/TeodorKawecki/CUDA-morphological-operations
1277,True,kuiwuchn/3x3_SVD_CUDA,https://api.github.com/repos/kuiwuchn/3x3_SVD_CUDA
1278,True,lucasnevespereira/cuda-website,https://api.github.com/repos/lucasnevespereira/cuda-website
1279,True,mawall/pt_cuda_pointcloud,https://api.github.com/repos/mawall/pt_cuda_pointcloud
1281,True,Yujun-Shi/CfMatting_cuda_mkl,https://api.github.com/repos/Yujun-Shi/CfMatting_cuda_mkl
1287,True,yanicky/CUDA-LIVE,https://api.github.com/repos/yanicky/CUDA-LIVE
1288,True,uncomplicate/clojurecuda,https://api.github.com/repos/uncomplicate/clojurecuda
1290,True,rubenandrebarreiro/gpu-cuda-self-organising-maps,https://api.github.com/repos/rubenandrebarreiro/gpu-cuda-self-organising-maps
1294,True,mickaelseznec/cuda-lab,https://api.github.com/repos/mickaelseznec/cuda-lab
1296,True,PacktPublishing/Learning-CUDA-10-Programming,https://api.github.com/repos/PacktPublishing/Learning-CUDA-10-Programming
1297,True,ptheywood/nemolite2d-cuda,https://api.github.com/repos/ptheywood/nemolite2d-cuda
1301,True,generic-matrix/node-js-cuda,https://api.github.com/repos/generic-matrix/node-js-cuda
1308,True,haricudant/SimpleCalculator_ruby,https://api.github.com/repos/haricudant/SimpleCalculator_ruby
1309,True,jkrauska/cuda-fixnum,https://api.github.com/repos/jkrauska/cuda-fixnum
1311,True,Bellman281/CUDA_examples,https://api.github.com/repos/Bellman281/CUDA_examples
1312,True,Teebor-Choka/Provisioning---Ansible-role-nvidia-cuda,https://api.github.com/repos/Teebor-Choka/Provisioning---Ansible-role-nvidia-cuda
1314,True,CarterDLaw/Latent-Factor-Model-with-JIT-CUDA-on-movielens,https://api.github.com/repos/CarterDLaw/Latent-Factor-Model-with-JIT-CUDA-on-movielens
1319,True,haimeh/cudaRefs,https://api.github.com/repos/haimeh/cudaRefs
1320,True,nithya24gowda/Performance-of-Medical-Image-Processing-Algorithms-implemented-in-CUDA-Running-on-GPU-based-Machine,https://api.github.com/repos/nithya24gowda/Performance-of-Medical-Image-Processing-Algorithms-implemented-in-CUDA-Running-on-GPU-based-Machine
1321,True,gmarkall/cuda_cg,https://api.github.com/repos/gmarkall/cuda_cg
1326,True,ShubhamSureshPatil/CUDA,https://api.github.com/repos/ShubhamSureshPatil/CUDA
1328,True,ThakshilaSilva/Mean-Filter-CUDA-Programming,https://api.github.com/repos/ThakshilaSilva/Mean-Filter-CUDA-Programming
1330,True,DanBurkhardt/CCUDA,https://api.github.com/repos/DanBurkhardt/CCUDA
1334,True,hujinxinb/SeamVideoCUDA_2_improves,https://api.github.com/repos/hujinxinb/SeamVideoCUDA_2_improves
1336,True,cyang389/kani-cuda,https://api.github.com/repos/cyang389/kani-cuda
1338,True,vzhuang/CUDA-convnet,https://api.github.com/repos/vzhuang/CUDA-convnet
1340,True,voxel-tracer/cuda-tracer,https://api.github.com/repos/voxel-tracer/cuda-tracer
1342,True,gracelgilbert/Project1-CUDA-Flocking,https://api.github.com/repos/gracelgilbert/Project1-CUDA-Flocking
1344,True,bijiaqing/Transition_disk_CUDA,https://api.github.com/repos/bijiaqing/Transition_disk_CUDA
1345,True,tranvansang/cuda-glm,https://api.github.com/repos/tranvansang/cuda-glm
1350,True,ericcuda/power_of_plots,https://api.github.com/repos/ericcuda/power_of_plots
1355,True,jakirkham/dask-cuda,https://api.github.com/repos/jakirkham/dask-cuda
1360,True,ucr-singularity/cuda-9.0-base,https://api.github.com/repos/ucr-singularity/cuda-9.0-base
1363,True,BensonYang1999/hpl-cuda-singularity,https://api.github.com/repos/BensonYang1999/hpl-cuda-singularity
1368,True,tonigi/openmm-cuda101-win-build,https://api.github.com/repos/tonigi/openmm-cuda101-win-build
1369,True,VolticFroogo/CUDA-Add,https://api.github.com/repos/VolticFroogo/CUDA-Add
1371,True,SmileTM/Tensorflow2.0-GPU-CUDA9.0,https://api.github.com/repos/SmileTM/Tensorflow2.0-GPU-CUDA9.0
1373,True,vasilzhigilei/TREE_CUDA,https://api.github.com/repos/vasilzhigilei/TREE_CUDA
1375,True,sderek/CUDAAdvisor,https://api.github.com/repos/sderek/CUDAAdvisor
1376,True,maniktyg/CUDA-Gauss-Elimination,https://api.github.com/repos/maniktyg/CUDA-Gauss-Elimination
1377,True,slskopytko/cuda-yamle,https://api.github.com/repos/slskopytko/cuda-yamle
1380,True,curtisseizert/CUDASieve,https://api.github.com/repos/curtisseizert/CUDASieve
1383,True,luthfihadiana/cuda_radix_sort,https://api.github.com/repos/luthfihadiana/cuda_radix_sort
1385,True,nithink96/EECS-368-CUDA,https://api.github.com/repos/nithink96/EECS-368-CUDA
1386,True,RGNC/pcuda,https://api.github.com/repos/RGNC/pcuda
1389,True,SethosII/cuda-revised-simplex,https://api.github.com/repos/SethosII/cuda-revised-simplex
1391,True,qsyao/cuda_spatial_deform,https://api.github.com/repos/qsyao/cuda_spatial_deform
1394,True,CIuliusC/CUDA_Book,https://api.github.com/repos/CIuliusC/CUDA_Book
1396,True,pabloav/aws-cudahashcat-auto,https://api.github.com/repos/pabloav/aws-cudahashcat-auto
1397,True,elonliu/kaldi-cuda-docker,https://api.github.com/repos/elonliu/kaldi-cuda-docker
1398,True,aur-mirror/python2-cudamat-git,https://api.github.com/repos/aur-mirror/python2-cudamat-git
1402,True,juniorprincewang/virtio-cuda-module,https://api.github.com/repos/juniorprincewang/virtio-cuda-module
1403,True,Sightster/CUDA_Gr_5,https://api.github.com/repos/Sightster/CUDA_Gr_5
1407,True,NileshchandraPikle/Introduction-to-CUDA-Programming,https://api.github.com/repos/NileshchandraPikle/Introduction-to-CUDA-Programming
1409,True,coffeiersama/Project3-CUDA-Path-Tracer,https://api.github.com/repos/coffeiersama/Project3-CUDA-Path-Tracer
1413,True,vmarkovtsev/kmcuda,https://api.github.com/repos/vmarkovtsev/kmcuda
1415,True,Hiroto-MAEDA/CUDA_Panorama_Convert,https://api.github.com/repos/Hiroto-MAEDA/CUDA_Panorama_Convert
1418,True,CQT-Leipzig/cudamuca,https://api.github.com/repos/CQT-Leipzig/cudamuca
1419,True,DeWaldman/ArquivosFacudade,https://api.github.com/repos/DeWaldman/ArquivosFacudade
1423,True,josiahw/IsomapCUDA,https://api.github.com/repos/josiahw/IsomapCUDA
1424,True,PhilipVinc/CUDAnative.jl,https://api.github.com/repos/PhilipVinc/CUDAnative.jl
1426,True,barracuda777/device_xiaomi_msm8998-common,https://api.github.com/repos/barracuda777/device_xiaomi_msm8998-common
1427,True,alakaktyc/cuda,https://api.github.com/repos/alakaktyc/cuda
1428,True,charlesLucky/Fingerprint_MCC_CUDA_Runable,https://api.github.com/repos/charlesLucky/Fingerprint_MCC_CUDA_Runable
1429,True,biancuda11/investing,https://api.github.com/repos/biancuda11/investing
1430,True,RMeli/cudapg,https://api.github.com/repos/RMeli/cudapg
1432,True,redLeR1st/HoughTrafCUDA,https://api.github.com/repos/redLeR1st/HoughTrafCUDA
1434,True,julien-mille/DeepFlowCUDA,https://api.github.com/repos/julien-mille/DeepFlowCUDA
1435,True,prg-titech/Kani-CUDA-opt,https://api.github.com/repos/prg-titech/Kani-CUDA-opt
1437,True,bdangit/cuda-plans,https://api.github.com/repos/bdangit/cuda-plans
1439,True,WelcomeToMyVirtualHome/CUDA-Neural-Network,https://api.github.com/repos/WelcomeToMyVirtualHome/CUDA-Neural-Network
1440,True,QCGPU/CUDA-simulator,https://api.github.com/repos/QCGPU/CUDA-simulator
1441,True,ConorWorthington/CUDA-Multi-Layer-Perceptron,https://api.github.com/repos/ConorWorthington/CUDA-Multi-Layer-Perceptron
1446,True,pwlnk/cuda-neural-network,https://api.github.com/repos/pwlnk/cuda-neural-network
1447,True,qts8n/cuda-python,https://api.github.com/repos/qts8n/cuda-python
1448,True,bartoszptak/CUDA_learning,https://api.github.com/repos/bartoszptak/CUDA_learning
1449,True,quinnjr/hashmap-cuda,https://api.github.com/repos/quinnjr/hashmap-cuda
1456,True,paunescudanutz/editor,https://api.github.com/repos/paunescudanutz/editor
1458,True,scraed/SPH_CUDA,https://api.github.com/repos/scraed/SPH_CUDA
1460,True,sibichakkaravarthy/Colab-cuda-execution-example,https://api.github.com/repos/sibichakkaravarthy/Colab-cuda-execution-example
1463,True,mstill3/cuda,https://api.github.com/repos/mstill3/cuda
1466,True,kriegalex/vscode-cuda,https://api.github.com/repos/kriegalex/vscode-cuda
1467,True,barracuda010/goit-react-hw-02-bank-account,https://api.github.com/repos/barracuda010/goit-react-hw-02-bank-account
1468,True,prabhakar64/cudaproject,https://api.github.com/repos/prabhakar64/cudaproject
1470,True,Dubouski/install_nvidia_cuda_10_410_19.04,https://api.github.com/repos/Dubouski/install_nvidia_cuda_10_410_19.04
1472,True,githubofhuo/cuda,https://api.github.com/repos/githubofhuo/cuda
1473,True,aur-mirror/faiss-cuda-git,https://api.github.com/repos/aur-mirror/faiss-cuda-git
1474,True,ssibongee/CUDA-Matrix,https://api.github.com/repos/ssibongee/CUDA-Matrix
1475,True,taxuewill/cuda_test,https://api.github.com/repos/taxuewill/cuda_test
1481,True,kriegalex/wrox-pro-cuda-c,https://api.github.com/repos/kriegalex/wrox-pro-cuda-c
1482,True,matteo1994/CUDA_ChromaKey_Advanced,https://api.github.com/repos/matteo1994/CUDA_ChromaKey_Advanced
1486,True,briansalehi/cuda,https://api.github.com/repos/briansalehi/cuda
1487,True,project-cuda-robotics/basic_rrt,https://api.github.com/repos/project-cuda-robotics/basic_rrt
1490,True,ttrexler/houghlinetransformation-cuda,https://api.github.com/repos/ttrexler/houghlinetransformation-cuda
1491,True,xsamsonx/SHAcuda,https://api.github.com/repos/xsamsonx/SHAcuda
1492,True,canesche/cuda-lab,https://api.github.com/repos/canesche/cuda-lab
1494,True,sub-mod/cuda,https://api.github.com/repos/sub-mod/cuda
1498,True,No43problem/cuda-,https://api.github.com/repos/No43problem/cuda-
1499,True,StagramTG/TX52_CUDA_CXX,https://api.github.com/repos/StagramTG/TX52_CUDA_CXX
1500,True,qin-yu/CUDAdrv.jl,https://api.github.com/repos/qin-yu/CUDAdrv.jl
1501,True,McThrok/CUDARayTracing,https://api.github.com/repos/McThrok/CUDARayTracing
1502,True,Halo9Pan/docker_cuda,https://api.github.com/repos/Halo9Pan/docker_cuda
1503,True,sobalgi/cuda,https://api.github.com/repos/sobalgi/cuda
1505,True,CudaText-addons/cuda_python_intel,https://api.github.com/repos/CudaText-addons/cuda_python_intel
1507,True,symplectik/RustaCUDA,https://api.github.com/repos/symplectik/RustaCUDA
1508,True,nyunyaa/cudaportfoilio,https://api.github.com/repos/nyunyaa/cudaportfoilio
1510,True,SolidusAbi/CUDASimpleConcurrency,https://api.github.com/repos/SolidusAbi/CUDASimpleConcurrency
1512,True,avirtuos/cudaSLAM,https://api.github.com/repos/avirtuos/cudaSLAM
1513,True,pgr2015/bilinearResize_cuda,https://api.github.com/repos/pgr2015/bilinearResize_cuda
1514,True,jcuda/jcuda-vec,https://api.github.com/repos/jcuda/jcuda-vec
1515,True,eduardoe6/bicuda-api,https://api.github.com/repos/eduardoe6/bicuda-api
1517,True,ianhuang-777/guetzli-cuda-opencl,https://api.github.com/repos/ianhuang-777/guetzli-cuda-opencl
1523,True,OoDEGPoO/ProductoMatricialCUDA,https://api.github.com/repos/OoDEGPoO/ProductoMatricialCUDA
1524,True,Nanjayan/CUDA-programming-masterclass,https://api.github.com/repos/Nanjayan/CUDA-programming-masterclass
1525,True,iassael/cuda-aho-corasick-wu-manber,https://api.github.com/repos/iassael/cuda-aho-corasick-wu-manber
1527,True,justinzheng0125/CUDA_study,https://api.github.com/repos/justinzheng0125/CUDA_study
1529,True,wusongchao/aco-on-tsp-by-cuda,https://api.github.com/repos/wusongchao/aco-on-tsp-by-cuda
1531,True,getliton/cuda,https://api.github.com/repos/getliton/cuda
1536,True,charlesliwang/CUDA-Path-Tracer-BVH,https://api.github.com/repos/charlesliwang/CUDA-Path-Tracer-BVH
1537,True,barracuda010/goit-react-hw-02-reader,https://api.github.com/repos/barracuda010/goit-react-hw-02-reader
1538,True,leimingyu/HMM_cuda,https://api.github.com/repos/leimingyu/HMM_cuda
1540,True,Barracuda72/Codeblocks-Rust,https://api.github.com/repos/Barracuda72/Codeblocks-Rust
1541,True,AnacondaRecipes/conda-recipe-cudatoolkit,https://api.github.com/repos/AnacondaRecipes/conda-recipe-cudatoolkit
1546,True,rohitnagvenkar/CUDAprojects,https://api.github.com/repos/rohitnagvenkar/CUDAprojects
1547,True,Hoxmot/cuda-lab,https://api.github.com/repos/Hoxmot/cuda-lab
1552,True,micheleantonazzi/cuda_door_recnognizer,https://api.github.com/repos/micheleantonazzi/cuda_door_recnognizer
1557,True,Artem3213212/cuda_spir_helper,https://api.github.com/repos/Artem3213212/cuda_spir_helper
1560,True,BenBrock/cuda-tutorial,https://api.github.com/repos/BenBrock/cuda-tutorial
1565,True,NVIDIA/cuda-gdb,https://api.github.com/repos/NVIDIA/cuda-gdb
1566,True,prakhargurawa/CUDA_practice,https://api.github.com/repos/prakhargurawa/CUDA_practice
1571,True,kylerik/cuda,https://api.github.com/repos/kylerik/cuda
1574,True,Centronics/CUDATest,https://api.github.com/repos/Centronics/CUDATest
1579,True,cudayab/nt,https://api.github.com/repos/cudayab/nt
1580,True,gracelgilbert/Project3-CUDA-Path-Tracer,https://api.github.com/repos/gracelgilbert/Project3-CUDA-Path-Tracer
1581,True,mrbcuda/ustyc,https://api.github.com/repos/mrbcuda/ustyc
1583,True,jIdle/GaussianBlur-CUDA,https://api.github.com/repos/jIdle/GaussianBlur-CUDA
1586,True,apatel16/CUDA_programming,https://api.github.com/repos/apatel16/CUDA_programming
1589,True,numba/conda-recipe-cudatoolkit,https://api.github.com/repos/numba/conda-recipe-cudatoolkit
1590,True,matthewaltenburg/cudatest,https://api.github.com/repos/matthewaltenburg/cudatest
1591,True,medvosa/cuda_lint_puppet_lint,https://api.github.com/repos/medvosa/cuda_lint_puppet_lint
1592,True,barracuda777/device_xiaomi_sagit,https://api.github.com/repos/barracuda777/device_xiaomi_sagit
1594,True,inganesa/CUDAkalmanFilter,https://api.github.com/repos/inganesa/CUDAkalmanFilter
1596,True,ghostplant/tensorflow-cuda-optimized,https://api.github.com/repos/ghostplant/tensorflow-cuda-optimized
1599,True,issilva5/cuda-test,https://api.github.com/repos/issilva5/cuda-test
1602,True,Wang-Xinkai/sssp_cuda,https://api.github.com/repos/Wang-Xinkai/sssp_cuda
1603,True,ArronHZG/docker-cuda,https://api.github.com/repos/ArronHZG/docker-cuda
1604,True,negativo17/cuda,https://api.github.com/repos/negativo17/cuda
1605,True,ucudal/2019AED1Equipo14,https://api.github.com/repos/ucudal/2019AED1Equipo14
1606,True,hengdashi/cuda_gcn,https://api.github.com/repos/hengdashi/cuda_gcn
1607,True,du1009963012/CUDA_lainxi1,https://api.github.com/repos/du1009963012/CUDA_lainxi1
1608,True,1danielcoelho/distance-transform-cuda,https://api.github.com/repos/1danielcoelho/distance-transform-cuda
1609,True,haider028/cuda,https://api.github.com/repos/haider028/cuda
1610,True,jvschroeder/cuda-api-wrappers,https://api.github.com/repos/jvschroeder/cuda-api-wrappers
1611,True,toefuVox/-C-CUDA-BLSOM,https://api.github.com/repos/toefuVox/-C-CUDA-BLSOM
1612,True,ZiaulChoudhury/LU-CUDA,https://api.github.com/repos/ZiaulChoudhury/LU-CUDA
1613,True,UniHD-CEG/mekong-cuda,https://api.github.com/repos/UniHD-CEG/mekong-cuda
1615,True,fderue/SLIC_CUDA,https://api.github.com/repos/fderue/SLIC_CUDA
1617,True,NVIDIA/CUDALibrarySamples,https://api.github.com/repos/NVIDIA/CUDALibrarySamples
1618,True,siddharthsharmanv/cudacasts,https://api.github.com/repos/siddharthsharmanv/cudacasts
1620,True,TravisWThompson1/Makefile_Example_CUDA_CPP_To_Executable,https://api.github.com/repos/TravisWThompson1/Makefile_Example_CUDA_CPP_To_Executable
1621,True,kvichans/cuda_gen_types,https://api.github.com/repos/kvichans/cuda_gen_types
1622,True,xsamsonx/nonce-cuda,https://api.github.com/repos/xsamsonx/nonce-cuda
1623,True,gjaeger1/hip_cuda-docker,https://api.github.com/repos/gjaeger1/hip_cuda-docker
1624,True,aur-mirror/cudaminer-git,https://api.github.com/repos/aur-mirror/cudaminer-git
1628,True,sirodoht/cuda-examples,https://api.github.com/repos/sirodoht/cuda-examples
1632,True,Unshure/cuda-image-processing,https://api.github.com/repos/Unshure/cuda-image-processing
1640,True,keineahnung2345/CUDA_by_practice_with_notes,https://api.github.com/repos/keineahnung2345/CUDA_by_practice_with_notes
1643,True,chixindebaoyu/MRF_CUDA,https://api.github.com/repos/chixindebaoyu/MRF_CUDA
1644,True,lamlemonpie/CUDAExercises,https://api.github.com/repos/lamlemonpie/CUDAExercises
1647,True,rayz0620/cuda_matrix_mul,https://api.github.com/repos/rayz0620/cuda_matrix_mul
1650,True,FlyingMammuthus/multi-DASE-CUDA,https://api.github.com/repos/FlyingMammuthus/multi-DASE-CUDA
1651,True,rapiddev/CUDAfy.NET,https://api.github.com/repos/rapiddev/CUDAfy.NET
1652,True,Iron-Stark/Project3-CUDA-Path-Tracer,https://api.github.com/repos/Iron-Stark/Project3-CUDA-Path-Tracer
1653,True,Espectro123/kernel_reduction_CUDA_tests,https://api.github.com/repos/Espectro123/kernel_reduction_CUDA_tests
1654,True,LambisElef/ising_cuda,https://api.github.com/repos/LambisElef/ising_cuda
1659,True,semicuda/openwrt-rb750gr3uboot,https://api.github.com/repos/semicuda/openwrt-rb750gr3uboot
1660,True,phvu/cuda-smi,https://api.github.com/repos/phvu/cuda-smi
1662,True,NoncerPro/noncerpro-nimiq-cuda,https://api.github.com/repos/NoncerPro/noncerpro-nimiq-cuda
1665,True,Alexey-T/cuda_ext,https://api.github.com/repos/Alexey-T/cuda_ext
1666,True,MaximilianBernkopf/barracuda_esgi,https://api.github.com/repos/MaximilianBernkopf/barracuda_esgi
1670,True,shwina/cuda_3Dheat,https://api.github.com/repos/shwina/cuda_3Dheat
1672,True,jcuda/jcusolver,https://api.github.com/repos/jcuda/jcusolver
1675,True,minhhpham/cuda,https://api.github.com/repos/minhhpham/cuda
1679,True,CudaText-addons/cuda_lint_powershell,https://api.github.com/repos/CudaText-addons/cuda_lint_powershell
1681,True,cympfh/docker-python-cuda,https://api.github.com/repos/cympfh/docker-python-cuda
